D,D,D,D,D,D,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Geomean,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,NAS Metric v1,PGA RD4 SD,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,Saber Score,NAS $12K Engine Block [Single Entry] (Cup) ROI,NAS $12K Engine Block [Single Entry] (Cup) Sim Dupes,NAS $12K Engine Block [Single Entry] (Cup) Win Rate,NAS $12K Engine Block [Single Entry] (Cup) Cash Rate,NAS $12K Engine Block [Single Entry] (Cup) ROI StDev,NAS $3K Quarter Jukebox [Just $0.25!] (Cup) ROI,NAS $3K Quarter Jukebox [Just $0.25!] (Cup) Sim Dupes,NAS $3K Quarter Jukebox [Just $0.25!] (Cup) Win Rate,NAS $3K Quarter Jukebox [Just $0.25!] (Cup) Cash Rate,NAS $3K Quarter Jukebox [Just $0.25!] (Cup) ROI StDev
43463089,43463091,43463098,43463107,43463110,43463118,,264.9,164.17499999999998,197.675,231.5375,251.15750000000003,277.75,303.0025,155.435,49900,0,0,19.005254569564965,87.66370977507624,82.56510701384383,84.88515710005943,79.68828195653734,82.55017611787494,160.97258561827354,69.65262550679752,77.08448484648002,82.81453789002063,82.19629409994693,79.87624401373131,68.9849317073822,0.36916664242744446,0,0.002285714285714286,0.2857142857142857,5.914212745648711,0.8905714154243469,0,0.001142857142857143,0.30985714285714283,21.492376284947873
43463089,43463093,43463097,43463107,43463108,43463117,,267.4,166.625,203,237.8,258.7,286.755,316.006,155.65999999999997,50000,0,0,23.71566891336688,89.10954904220097,83.71312989362882,86.33342518469273,80.73144868231108,78.27784208325568,161.76208602232236,69.75327444854703,78.12586795191429,84.21204603937332,83.87816616421762,81.2578708731537,74.90147948265076,0.5264285802841187,0,0.002,0.312,5.91724309254965,0.7325714230537415,0,0.0005714285714285715,0.33085714285714285,16.841365070711838
43463089,43463093,43463100,43463105,43463107,43463117,,274.75,175.1375,210.25,244.71249999999998,262.5075,290.905,318.3005,177.74499999999998,50000,0,0,26.732502041856034,90.66903322597827,84.35917970399655,87.36855632205368,80.86118494481606,80.63191728432633,147.34008973192556,71.0364614878121,79.09064190354901,84.6613528428134,84.13544570122878,81.12606908317163,98.52032661437988,0.6066666841506958,0,0.0017142857142857142,0.36857142857142855,5.525560303414186,0.6502857208251953,1,0.00014285714285714287,0.38557142857142856,9.591975281668244
43463089,43463093,43463099,43463108,43463109,43463115,,271.29999999999995,173.6625,209.65,243.725,262.04999999999995,292.20250000000004,322.616,168.21499999999997,49600,0,0,24.18581903744502,90.3408244809946,85.18764369652146,87.8411656944125,82.2072311430523,90.41814662656688,182.9274832947677,70.78059842314869,79.44704758331406,85.74147679298872,85.4599747455884,82.80645274769736,79.08395528793335,0.6429762244224548,0,0.0034285714285714284,0.334,6.349617557492517,0.6107142865657806,0,0.00014285714285714287,0.35485714285714287,12.362696528123465
43463090,43463093,43463096,43463109,43463110,43463115,,262.85,165.3375,200,234.7625,251.10750000000002,276.275,305.10900000000004,132.725,49800,0,0,21.654589864971282,87.31953688513192,82.07097327457538,84.36719231404514,79.24348608996911,77.07424028832956,173.76497884850124,69.12535333210346,76.88173556684079,82.82801265932272,82.3418987621084,80.04567972263865,73.83862733840942,0.5551190376281738,0,0.004285714285714286,0.2877142857142857,6.787660049979053,0.6974285840988159,0,0.0007142857142857143,0.30985714285714283,17.039108798147794
43463089,43463095,43463102,43463105,43463107,43463111,,266.40000000000003,165.6625,201.375,236.8125,252.52999999999997,281.3225,312.05099999999993,164.045,50000,0,0,20.990598555615264,87.77807598172473,82.28950193063338,84.99610509057524,79.08582373699794,71.86824895205672,162.37926869683417,69.3002029702127,77.40347447600523,83.21211104034575,82.8001428218559,80.09353966191405,61.05894446372986,0.41857144236564636,0,0.0034285714285714284,0.29428571428571426,6.077839686991667,0.8338571488857269,0,0.0008571428571428571,0.31757142857142856,19.309944808768705
43463089,43463090,43463100,43463107,43463112,43463115,,266.6,167.70000000000002,202.5,238.0625,255.07999999999998,281.66749999999996,309.6295,166.95,50000,0,0,20.717545070871235,88.34855260784643,82.66235465500591,85.27570912917453,79.55575726912839,88.36889760038682,163.99962511092238,69.54279148987489,77.42421616032503,83.18054065138202,82.69228635660656,80.07893188243794,72.22502827644348,0.43369045853614807,0,0.003142857142857143,0.288,6.160770819846426,0.8171428442001343,0,0.0008571428571428572,0.30714285714285716,19.545966593182136
43463089,43463091,43463093,43463109,43463117,43463118,,266.85,170.1875,206.55,240.4375,256.42999999999995,286.56999999999994,314.0575,171.15999999999997,49800,1,0,19.61897345937088,88.89178314464802,84.41789562019135,86.76593128202288,81.72194073152481,93.32231203208303,177.33971499039203,170.14354304969365,78.38747016178904,84.65370317357761,84.28336161205289,81.93532595022135,66.7732298374176,0.447380930185318,0,0.002285714285714286,0.29714285714285715,6.048713385239878,0.7984285652637482,0,0.0008571428571428571,0.316,19.06717401561188
43463089,43463093,43463097,43463105,43463108,43463122,,271.85,173.25,209.975,241.5375,260.08,288.3,321.2535,184.005,49800,0,0,22.3635529445982,89.9307046858803,84.0340412295621,86.85249093187404,80.74676219244795,86.30994357656398,169.59639342186398,70.60499367162502,79.11594427407779,85.14820718491139,84.8084451742186,81.98999547190665,83.72251391410828,0.42250001430511475,0,0.002857142857142857,0.33485714285714285,5.615503950939388,0.823285698890686,1,0.001142857142857143,0.354,17.842738187725175
43463090,43463093,43463095,43463107,43463110,43463118,,258.3,146.7375,184,217.77499999999998,235.56499999999997,260.115,289.9565,104.38,50000,0,0,18.03141269959313,84.01065327731159,78.93665065314785,81.04913185900205,75.94449395253476,54.97165350086288,133.12842525006292,68.21675537970266,74.99170014816484,80.41425369592757,79.65416371077285,77.54168250491865,68.08988451957703,0.5419047474861145,0,0.0034285714285714284,0.26657142857142857,6.931933090551445,0.7035714387893677,0,0.0005714285714285715,0.2797142857142857,16.748554940793756
43463090,43463093,43463099,43463105,43463110,43463115,,267.3,168.8,203.975,237.77499999999998,255.98,283.06749999999994,314.65349999999995,154.515,49700,1,0,24.632886909109867,88.46853644638455,82.54820251985991,85.32033288532621,79.30229203697488,72.90585351146825,146.78033033201064,169.4215587256844,77.68508597427207,83.54554958522327,83.17648285739345,80.40435249192714,62.121790647506714,0.5927380919456482,0,0.002,0.3137142857142857,6.290751340139695,0.6518571525812149,0,0.0005714285714285715,0.32971428571428574,15.922233939407942
43463089,43463093,43463100,43463102,43463107,43463124,,258.45,152.3,185.675,218.675,237.86499999999998,267.315,304.456,118.65999999999998,49700,0,0,17.85860458972175,84.31078819625803,79.94054550464756,82.17800539464048,77.0444510286553,65.0617202521882,157.69646525802466,68.00886637251197,76.01770651757063,82.13963114730424,81.78908677263638,79.55162688264346,78.71809601783752,0.43857142329216003,0,0.004285714285714286,0.2582857142857143,6.802861526101399,0.8052856922149658,0,0.001,0.2745714285714286,21.1291924972204
43463089,43463092,43463093,43463110,43463115,43463117,,269.5,170.3,204.925,239.75,256.5,285.90749999999997,319.3545,153.015,49800,0,0,22.9597506081981,89.22736340429411,84.24137555744788,86.73047380667002,81.2906344245178,91.78485530114374,163.12443852634988,70.60462558744531,79.11736319507729,85.45270760452188,85.14100255348713,82.651904304265,75.64160823822021,0.602142870426178,0,0.002,0.32371428571428573,6.129270730998718,0.6410000026226044,0,0.0004285714285714286,0.3422857142857143,14.412006431384775
43463089,43463093,43463100,43463105,43463108,43463118,,274.95,169.725,204.65,237.6125,256.66499999999996,283.5575,315.572,182.505,49700,0,0,22.45811834321766,89.84486070925612,83.4631993136627,86.31871368721247,79.88111995582284,76.97979976368869,150.9989505031383,71.40027712494253,79.2062625811032,84.7677095896623,84.1567336637141,81.30121929016434,86.7216944694519,0.5263095498085022,0,0.002857142857142857,0.3577142857142857,5.565339900292013,0.7160952538251877,2,0.0007142857142857144,0.3767142857142857,12.606515899692885
43463089,43463093,43463100,43463102,43463110,43463123,,264.65,154.95000000000002,189.325,219.86249999999998,238.5,264.9675,298.111,124.35499999999999,49300,0,0,18.925998477339594,85.58673987229925,80.60448931093612,82.76287276186959,77.4963350239412,70.53586375782363,145.3406826401825,69.90584484221715,76.93542208037697,82.55603227755354,81.8066158676033,79.64823241666981,53.24053168296814,0.39499998092651367,0,0.0034285714285714284,0.29828571428571427,5.975238821022468,0.8444285690784454,0,0.0008571428571428572,0.3164285714285714,19.61590023314124
43463089,43463090,43463105,43463107,43463109,43463110,,283.5,194.20000000000002,231.125,264.125,283.5575,311.25749999999994,345.06,239.79499999999996,49900,1,0,29.860385697972248,95.57930639279057,88.60366501458948,91.88658882729432,85.16506343275451,103.65052781565618,167.91036139996913,172.94335482857807,82.68065925784319,89.20215516689792,89.13503987440347,85.85211606169862,71.3560402393341,0.6532142758369446,1,0.0014285714285714286,0.42314285714285715,4.733664746290352,0.5855844020843506,10,0.0005714285714285715,0.4445714285714286,5.459218138047802
43463090,43463093,43463094,43463109,43463112,43463118,,249.29999999999998,147.08750000000003,180.60000000000002,212.6,228.1575,258.42999999999995,292.40099999999995,107.17999999999999,49600,0,0,12.950436225225857,81.58914213496328,78.67838484337419,80.35035032500367,76.38929621682908,59.90113995339919,163.157034365353,66.57368516294612,74.18945335972808,80.5079006812118,80.13325607488056,78.46129059325108,43.65779459476471,0.30273810029029846,0,0.004285714285714286,0.21742857142857142,6.798017512923093,0.932285726070404,0,0.0014285714285714286,0.22414285714285714,24.196352648363508
43463089,43463093,43463097,43463100,43463115,43463123,,261.3,157.1875,193.95,228.35,244.85749999999996,269.9525,300.2659999999999,124.61499999999998,49700,1,0,19.363762582178015,86.01470425462867,80.8131385852277,83.05874637226009,77.89188174484397,83.09212789787108,144.9564395718453,168.79186943908158,76.24128017666611,82.01540809023784,81.44508312721825,79.19947534018586,53.63636612892151,0.3269047439098358,0,0.002285714285714286,0.278,5.584162904154574,0.906000018119812,0,0.001142857142857143,0.2937142857142857,21.64898991122565
43463093,43463096,43463100,43463102,43463105,43463112,,254.3,141.3875,176,209.2,226.8075,254.56249999999997,282.36650000000003,89.96999999999998,50000,0,0,15.969910976703238,81.8476916376919,77.49882739846359,79.55457705167294,74.52911238220759,39.96146927881861,130.4689129676372,67.20839552267859,73.61238800913021,78.79762896476767,77.9606308423725,75.90488118916315,43.63202452659607,0.3216666579246521,0,0.0034285714285714284,0.24857142857142858,6.233503849208344,0.9104285836219788,0,0.0014285714285714286,0.26042857142857145,23.13450625351369
43463089,43463093,43463100,43463101,43463107,43463123,,265.5,166.22499999999997,200.4,233.09999999999997,250.90749999999997,281.005,315.51,143.93999999999997,50000,0,0,21.735088610967928,87.54343745587967,82.71680162507884,85.21894483783773,79.73915547213423,85.0481454627494,159.2537200882752,69.45671269805804,77.91995372178316,84.16251282165668,83.8810515327494,81.3789083199905,55.344659090042114,0.2948809564113617,0,0.002,0.29514285714285715,5.114494612819318,0.9354285895824432,0,0.0012857142857142859,0.3104285714285714,22.40152059661122
43463089,43463098,43463101,43463102,43463107,43463110,,265.35,163.1,198.75,233.0125,253.32249999999996,282.0924999999999,305.4015,150.96,49900,0,0,22.527208040801785,87.93992483278195,82.91290586854407,85.41103089999767,79.9787170887227,76.3076542540649,167.5636359125263,69.42268069958189,77.02888176531242,82.70234622611622,82.13695779958937,79.63883276813579,53.45568060874939,0.5016666650772095,0,0.002857142857142857,0.29542857142857143,6.259315058374997,0.727571427822113,0,0.001,0.31414285714285717,19.3090567836544
43463089,43463091,43463093,43463108,43463117,43463118,,268.5,170.1125,203.25,237.16250000000002,256.5,284.905,312.12999999999994,172.92499999999998,50000,1,0,20.990598555615264,89.01455208606023,83.79951391059979,86.32613864019427,80.81479420896268,88.58008461834999,161.31507472123195,170.24911688612218,78.21192926431449,84.13144471790288,83.64811691291237,81.12149218331788,65.51681160926819,0.40190479159355164,0,0.002,0.31085714285714283,5.4538595208777965,0.8224285840988159,1,0.0008571428571428572,0.3264285714285714,16.93222122934926
43463089,43463093,43463101,43463102,43463104,43463123,,263.95,162.625,198.625,233.3125,253.20249999999996,280.6025,314.40799999999996,147.48999999999998,50000,1,0,20.905078769619735,87.77736352125254,82.7465348833156,85.14101440751477,79.91823995058546,86.79215390614809,160.97151047557844,169.2373336772809,77.71467269166682,84.05618137396159,83.7975321818536,81.40305265765443,50.934141874313354,0.4748809337615967,0,0.002285714285714286,0.2822857142857143,6.19876411659044,0.748857170343399,0,0.0008571428571428572,0.3028571428571428,18.99208598186992
43463089,43463096,43463099,43463105,43463107,43463115,,269.40000000000003,171.2375,207.82500000000002,241.75,257.7,284.56,314.67999999999995,166.66,50000,0,0,25.546929902134174,88.94790772112688,82.56321437050799,85.52232027688821,79.10361870577096,82.28277242646739,150.75484447368126,69.63656469907131,77.7551270333413,83.3565117044674,82.91458346123106,79.95547755485084,73.59771132469177,0.40904760360717773,0,0.0025714285714285713,0.318,5.441709644484469,0.8120000064373016,0,0.0008571428571428571,0.3355714285714286,18.990672101901936
43463089,43463090,43463096,43463105,43463118,43463120,,271.75,172.275,208.375,241.625,257.9,290.8299999999999,317.65549999999996,197.00499999999997,49900,0,0,22.078531097577535,89.5206626775364,84.45363104570744,87.2865814409489,81.23487612608149,92.77433600390842,178.83843686870694,70.54794671170814,78.75711212463514,84.57251565060298,84.13332714232068,81.30037674707923,72.58219718933105,0.47678568959236145,0,0.0034285714285714284,0.30514285714285716,6.138223237194716,0.7438571453094482,0,0.0008571428571428572,0.33057142857142857,18.20625149540645
43463089,43463093,43463094,43463107,43463115,43463123,,265.65,159.425,195.1,227.14999999999998,243.315,273.35,297.1265,125.77499999999998,49300,0,0,20.97502109195246,86.32438342275458,81.5078207854146,83.93876836058452,78.35551140276068,85.48973447610987,145.29340421234224,69.6411723343227,76.51614140832092,81.77280102767742,80.96016290714923,78.52921533197929,81.81195855140686,0.48154762387275696,0,0.003142857142857143,0.29828571428571427,6.231003414961047,0.738999992609024,0,0.00028571428571428574,0.3184285714285714,14.572319155321523
43463089,43463094,43463095,43463108,43463110,43463119,,261.25,164.4375,201.825,238.0125,256.7075,286.63499999999993,318.91700000000003,151.445,49900,0,0,21.13248934039643,87.95559034658449,83.63672849795793,85.98748047168938,81.13641929697741,84.39585156351684,185.18090021985182,68.56755827865453,77.62118762858361,84.35906614755979,84.32406500478125,81.9733130310498,63.821399211883545,0.3125,0,0.002857142857142857,0.2805714285714286,5.901625120884951,0.9079999923706055,0,0.001142857142857143,0.2898571428571428,21.765341023381712
43463089,43463091,43463093,43463105,43463120,43463122,,277.75,177.2375,211.4,245.3125,262.8225,288.38249999999994,319.904,187.89999999999998,49800,0,0,23.561150249975675,91.38024833845705,84.69638144067147,87.57501858000086,81.14467187243918,102.26742729025415,156.57573516106476,72.13930766700294,80.12076587733519,85.80879179262988,85.22358694833807,82.34494980900868,98.89038801193237,0.6299999952316284,0,0.002857142857142857,0.37257142857142855,5.8679115291801835,0.58990478515625,2,0.00028571428571428574,0.40328571428571425,9.306756052536521
43463093,43463094,43463100,43463104,43463107,43463110,,252.35000000000002,145.8875,180.02499999999998,213.1125,230.865,261.955,301.20799999999997,78.39,50000,0,0,18.61996401589189,82.31396565707034,78.93300419488423,80.88424644274367,76.3685074919833,48.3814374936008,165.65676977892565,66.87052163925047,75.02829878376778,81.46444988787694,81.23483368042565,79.28359143256623,56.14921450614929,0.40690478682518005,0,0.0054285714285714284,0.2342857142857143,7.13324738091137,0.8129999935626984,0,0.0008571428571428572,0.2511428571428571,19.97259358397655
43463089,43463093,43463102,43463104,43463111,43463115,,263.95,158.36249999999998,193.1,232.275,249.70749999999998,276.46999999999997,305.8505,136.95499999999998,49400,1,0,19.073839629115543,87.25630576976545,82.22214588432854,84.53164882673929,79.34894107599476,79.29875828806921,161.54270407059954,169.40728684085775,77.15018262028909,83.0870390610692,82.58357545730968,80.27407251489893,67.90919303894043,0.38607144355773926,0,0.002857142857142857,0.29,5.993596652776012,0.8321428298950195,0,0.001,0.3065714285714286,20.678811777560576
43463089,43463093,43463100,43463105,43463110,43463116,,269.95,166.15,200.5,233.6125,250.5375,279.515,308.0075,167.45,49700,0,0,19.094696825522316,88.13308822520344,82.68120130524277,85.30955313601375,79.37451161382484,72.44147746442997,157.48118731139948,70.45232350760789,77.95965914187967,83.49074053267113,82.83864294538047,80.21029111460948,67.0228362083435,0.45702382922172546,0,0.003142857142857143,0.3182857142857143,5.999871714189786,0.7594285607337952,0,0.0008571428571428572,0.33585714285714285,18.12018024447368
43463090,43463093,43463099,43463102,43463110,43463120,,257,148.0875,181.35,217.39999999999998,233.94999999999996,262.5625,286.855,101.065,49600,0,0,19.378404393037258,83.5576216152895,79.38055174614773,81.43815270871248,76.56577544575266,55.55291787911186,148.68838860624967,67.96192340352958,74.56183157331088,79.90738294596113,79.10413878052742,77.04653781796267,59.47111248970032,0.36916664242744446,0,0.0037142857142857142,0.26085714285714284,6.339395258387309,0.8461428582668304,0,0.001142857142857143,0.2732857142857143,21.487344271303805
43463093,43463094,43463095,43463105,43463108,43463120,,259.5,157.325,191.275,224.67499999999998,242.25,268.70250000000004,301.46049999999997,119.30000000000001,49600,0,0,22.133563480574978,84.98042161338299,79.52511450574842,82.03735073116447,76.36104366897655,61.28042009999679,133.88462512345063,67.75379222927306,75.43192542600492,81.07087236008117,80.59782239732074,78.0855861719047,66.2009060382843,0.43488097190856934,0,0.002857142857142857,0.2705714285714286,6.390786987465707,0.7800000011920929,0,0.0008571428571428571,0.2825714285714286,19.373998863662806
43463089,43463093,43463094,43463102,43463121,43463123,,255.8,151.5875,186.95,218.41250000000002,236.4075,266.25,296.61299999999994,115.97999999999999,49400,0,0,16.324265663110612,83.8811533534687,80.23090398370499,82.18076284014589,77.68183804444266,78.08017167211187,162.81861678002676,67.84086072708314,75.36238117693303,81.41606005539062,80.93404277034203,78.98418391390112,49.5743453502655,0.3348809480667114,0,0.0037142857142857142,0.23342857142857143,6.40413026957113,0.8745714426040649,0,0.0012857142857142859,0.25042857142857144,23.063631682407824
43463091,43463093,43463101,43463102,43463109,43463112,,254.79999999999998,156.075,188.875,223.8625,243.7,270.9525,299.313,115.965,50000,0,0,16.683726199118464,84.93857583728146,80.88204221754427,82.8637160342599,78.48402011640498,67.49723179184707,175.38708040334103,67.49677506595526,75.3201356249933,81.53154062677746,81.16182236731571,79.1801485506001,69.9444055557251,0.5155952572822571,0,0.004571428571428572,0.24828571428571428,7.105856686485185,0.6937142759561539,0,0.0007142857142857144,0.26185714285714284,17.87947830954382
43463089,43463093,43463099,43463107,43463110,43463116,,260.75,151.4375,187.9,220.8625,238.15749999999997,268.5175,297.005,123.86499999999998,49600,0,0,16.610515732901384,84.81491357785849,80.64059244621123,82.82780169326834,77.751912739587,62.956191208506866,157.36676558037735,68.75441586171402,75.96251554008886,81.62774084344116,80.9834059714066,78.7961967243495,49.27319288253784,0.26845237612724304,0,0.0034285714285714284,0.272,5.742473229833245,0.9407142996788025,0,0.0014285714285714286,0.2855714285714286,23.306729498304307
43463089,43463093,43463096,43463099,43463120,43463122,,260.35,151.1375,185.10000000000002,217.77499999999998,234.85,265.8399999999999,298.04999999999995,111.69,50000,0,0,17.066585046518043,84.33029123952187,80.55661071725892,82.58480660576018,77.75681204680208,76.25370174454235,167.1831701734384,68.96026028259433,76.28609214683273,82.18414467030696,81.58372812256991,79.55553223406864,63.67936730384827,0.46095237135887146,0,0.0054285714285714284,0.25885714285714284,7.03951735906135,0.7468571066856384,0,0.0004285714285714286,0.28,17.15651353156
43463089,43463093,43463100,43463108,43463109,43463115,,272.04999999999995,174.60000000000002,210.60000000000002,246.86249999999998,262.6075,291.6625,324.71,171.87499999999997,49400,0,0,25.037458212935668,90.51325414315008,85.02386580823674,87.73309248504401,81.94448339112992,91.5279087684888,168.39179052376906,70.87953087075003,79.67311110120403,86.00535392071461,85.75746465485075,83.04823797804346,61.06763482093811,0.5472618937492371,0,0.002285714285714286,0.34285714285714286,5.7712494213806815,0.659285694360733,0,0.00028571428571428574,0.36328571428571427,14.013370352816848
43463093,43463096,43463101,43463102,43463107,43463108,,254.15000000000003,150.3375,184.97500000000002,217.75,237.665,265.965,295.6645,97.78,49900,0,0,21.436891321222703,83.4551822373695,78.88137553740809,81.18603650718883,76.02639379458353,50.36580866368431,157.94512606342857,66.66850452844903,74.22430842459114,79.92675948840558,79.4754513509525,77.17079038117174,57.37987160682678,0.43809524178504944,0,0.004857142857142857,0.24714285714285714,6.919644879672003,0.7675714194774628,0,0.001142857142857143,0.2597142857142857,21.06632123499809
43463091,43463093,43463098,43463107,43463110,43463111,,252.89999999999998,153,188.54999999999998,222.7,239.95,267.72999999999996,298.10599999999994,102.41999999999999,49800,1,0,16.551922718352184,84.02433426339483,80.2150540846567,82.1276768527689,77.85140654965015,61.38986202033707,167.6349700942749,167.10201125606307,74.9549981096275,81.23300227690358,80.89536219507976,78.98273942696756,57.00981020927429,0.3497619330883026,0,0.0037142857142857142,0.236,6.6976044004715165,0.8552857041358948,0,0.0012857142857142859,0.257,22.265077024128296
43463089,43463092,43463093,43463108,43463110,43463124,,263.5,167.575,205.07500000000002,238.45,257.4725,285.05249999999995,314.0155,159.795,49900,0,0,18.5844304042554,88.50767883745443,83.72894774283012,86.0546534027129,81.12506794452312,87.10806235899852,183.45401306660736,69.24867632265337,77.72388048810916,84.12748125696437,83.87337899368218,81.5476733337994,62.31536865234375,0.28309524059295654,0,0.003142857142857143,0.27714285714285714,5.757207003660125,0.9212857186794281,0,0.001,0.29214285714285715,21.37382556455681
43463089,43463093,43463101,43463108,43463110,43463111,,271,170.575,207.1,244.95,262.0725,288.0575,320.85200000000003,174.545,49500,0,0,20.704035080147506,90.42254578173996,84.75511503566572,87.27823179003629,81.7853454776003,86.73338461534212,176.67354880923256,70.95727218801613,79.49336109501644,85.82778301601098,85.50633324764621,82.98321649327565,65.22854566574097,0.49190476536750793,0,0.002857142857142857,0.3345714285714286,5.77974654992811,0.7088571488857269,1,0.0008571428571428572,0.35114285714285715,15.50310505637465
43463089,43463093,43463102,43463104,43463107,43463117,,264.75,160.375,196.325,234.28750000000002,250.60750000000002,278.29249999999996,312.4585,141.36999999999998,49700,0,0,23.15420051015965,87.34582190109836,82.05770422929646,84.57397925399626,79.00696381388305,74.00040161372385,143.1303602819201,69.2181072687424,77.47204025490235,83.55216460923177,83.20969821636251,80.69342319166272,57.06583261489868,0.4059523642063141,0,0.0014285714285714286,0.29828571428571427,5.453390554271256,0.7947143018245697,0,0.001,0.31414285714285717,19.583124861434406
43463089,43463094,43463098,43463105,43463112,43463115,,265.7,165.8875,202.64999999999998,235.47500000000002,254.45,280.71999999999997,308.0005,163.975,49800,0,0,18.96780536757656,88.12217545651879,82.47933162384932,85.05206465493727,79.41512657234449,85.47876866988317,160.57176038924598,69.37162420951559,77.17634329658962,82.91163508487152,82.40832935257573,79.83559632148777,63.22329640388489,0.350119024515152,0,0.002857142857142857,0.2862857142857143,5.819289726619186,0.8465714305639267,0,0.001,0.30714285714285716,18.819374079547615
43463089,43463093,43463099,43463100,43463115,43463122,,258.65,154.3,190.72500000000002,222.82500000000002,240.24999999999997,271.2,303.5725,120.47499999999998,49600,1,0,18.457234346653888,84.78815395743965,80.78748221202437,82.99619321823977,78.03523263995957,77.46636185340945,162.42260943038883,168.12245528818272,76.04144669259486,82.13455817684647,81.75172709079163,79.54301608457624,56.13633394241333,0.36845239996910095,0,0.004,0.25685714285714284,6.405494818881408,0.8261428773403168,0,0.0008571428571428571,0.273,20.24362081399555
43463089,43463095,43463100,43463102,43463107,43463120,,260.85,151.675,185.775,221.00000000000003,239.14999999999998,271.01,303.4575,117.82000000000001,49900,0,0,21.447058219672623,84.836057630487,80.6192051279366,82.97489868477109,77.63687588544917,66.86064526736747,157.59384680648964,68.44549281621708,76.20036374478704,82.06278747074442,81.59954111652249,79.24384755968799,78.38249206542969,0.533214271068573,0,0.004285714285714286,0.2754285714285714,6.8588662051937055,0.6611428558826447,0,0.0007142857142857144,0.2957142857142857,17.113705008024336
43463089,43463090,43463095,43463110,43463115,43463120,,272.5,172.73749999999998,208.125,242.5125,261.3575,288.25,316.623,173.66,49700,0,0,25.133134646017986,90.36184145154259,84.40280810246936,87.12557517107078,81.18685314615837,99.98084913677505,162.3463548729329,70.97865517042206,79.04662132654619,84.88683958317857,84.3918204140689,81.66905334546749,66.14935994148254,0.478214293718338,0,0.002285714285714286,0.3274285714285714,5.486749151881188,0.7151428461074829,0,0.0005714285714285715,0.34371428571428575,15.788081642418602
43463089,43463093,43463095,43463108,43463111,43463120,,267.4,162.10000000000002,198.175,233.85,251.6575,281.3575,313.1045,144.975,49800,0,0,19.277469791554388,88.16565306702086,83.52708244249112,85.87010152215635,80.65303142834976,81.78471914953572,180.74465648469254,70.30782687134439,78.43140056212376,84.62884165258956,84.2119551732379,81.86893609357267,94.25603151321411,0.5529761910438538,0,0.004285714285714286,0.30885714285714283,6.658821356409554,0.6351428553462029,0,0.0005714285714285715,0.3245714285714286,12.7246504017143
43463093,43463094,43463097,43463105,43463109,43463110,,262.04999999999995,159.8875,196.2,230.29999999999998,248.46499999999997,277.21,302.85799999999995,126.41,49900,0,0,19.79411526838679,86.75509770237078,82.23711355627775,84.4993334001563,79.50105863984722,61.21717915157367,157.26378351836638,68.96898713082305,76.58826954413092,82.46779742656511,81.94533211356023,79.68311226968166,56.540852785110474,0.5308333039283752,0,0.002857142857142857,0.2842857142857143,6.407387516121218,0.6552857160568237,0,0.00028571428571428574,0.3038571428571428,14.543840896445415
43463089,43463093,43463100,43463102,43463115,43463117,,263.65,156.8875,192.64999999999998,227.70000000000002,246.8575,269.95500000000004,306.90999999999997,131.28499999999997,49400,0,0,22.500431844339627,86.56722450229574,80.52454588479543,82.97635355609701,77.31478386254685,74.36009627673111,142.6687055454726,69.03854066090253,76.8934016880621,82.75909120167965,82.29645504392012,79.84464737261854,71.90229892730713,0.44380950927734375,0,0.0034285714285714284,0.286,6.2044081048858155,0.7419999837875366,0,0.0007142857142857143,0.3008571428571428,17.920558433856634
43463089,43463093,43463098,43463099,43463115,43463122,,259.55,155.63750000000002,192.25,227.9,244.12249999999997,275.2575,304.60849999999994,124.04499999999999,49900,0,0,18.051001482574616,85.65506948888581,81.79186092402725,83.96290573015641,79.1732554526476,81.96470537430051,174.56354366378997,68.45019785487575,76.39500090888336,82.55350344988986,82.16875915676181,79.99771435063265,55.96852898597717,0.3742856979370117,0,0.004,0.2537142857142857,6.595304778758639,0.8107142746448517,0,0.001,0.2774285714285714,21.178715158174185
43463089,43463093,43463099,43463107,43463109,43463118,,264.1,155.875,192.85,226.97500000000002,244.31499999999997,274.80249999999995,306.1545,137.155,49400,0,0,18.25976451666061,86.42125715864707,82.1498787764099,84.38566149848283,79.29272531836551,72.23674092149864,158.25107098908126,69.59679564262017,77.35526498248693,83.37797686560711,82.87795160028077,80.64216887820785,61.76461577415466,0.37511906027793884,0,0.002857142857142857,0.29,5.8164952548179505,0.8089999854564667,0,0.0008571428571428571,0.3047142857142857,19.041947935738943
43463089,43463095,43463098,43463107,43463110,43463112,,260.8,153.3375,190.10000000000002,224.90000000000003,241.35,274.09749999999997,306.0535,128.32,49900,1,0,16.816949916313764,85.44574802780302,81.90536477086096,84.02408452774421,79.25880378280092,70.73517157841843,166.7728205030904,168.9054176290907,76.88659467953525,83.13627867056744,82.74905197309658,80.63033221621335,50.947028398513794,0.3672618865966797,0,0.0034285714285714284,0.26971428571428574,6.274079775285297,0.8141428530216217,0,0.0008571428571428572,0.28985714285714287,19.765980118645423
